State FIPS Code,County FIPS Code,Name,Median Household Income
51,155,Pulaski County,46186
51,157,Rappahannock County,62800
51,159,Richmond County,42204
51,161,Roanoke County,61935
51,163,Rockbridge County,48497
51,165,Rockingham County,55798
51,167,Russell County,37378
51,169,Scott County,36290
51,171,Shenandoah County,45430
51,173,Smyth County,37831
51,175,Southampton County,46521
51,177,Spotsylvania County,75714
51,179,Stafford County,92647
51,181,Surry County,48707
51,183,Sussex County,37748
51,185,Tazewell County,38292
51,187,Warren County,60714
51,191,Washington County,43353
51,193,Westmoreland County,48232
51,195,Wise County,38528
51,197,Wythe County,41132
51,199,York County,81169
51,510,Alexandria city,86419
51,520,Bristol city,34099
51,530,Buena Vista city,38331
51,540,Charlottesville city,45890
51,550,Chesapeake city,66625
51,570,Colonial Heights city,52355
51,580,Covington city,36503
51,590,Danville city,33646
51,595,Emporia city,33160
51,600,Fairfax city,94067
51,610,Falls Church city,125635
51,620,Franklin city,38583
51,630,Fredericksburg city,51195
51,640,Galax city,33182
51,650,Hampton city,47615
51,660,Harrisonburg city,38541
51,670,Hopewell city,40122
51,678,Lexington city,40829
51,680,Lynchburg city,40065
51,683,Manassas city,72510
51,685,Manassas Park city,73065
51,690,Martinsville city,29971
51,700,Newport News city,48440
51,710,Norfolk city,42567
51,720,Norton city,31620
51,730,Petersburg city,32749
51,735,Poquoson city,84213
51,740,Portsmouth city,43045
51,750,Radford city,34267
51,760,Richmond city,42074
51,770,Roanoke city,40735
51,775,Salem city,54195
51,790,Staunton city,42552
51,800,Suffolk city,60735
51,810,Virginia Beach city,67676
51,820,Waynesboro city,44843
51,830,Williamsburg city,46954
51,840,Winchester city,44537
53,000,Washington,61358
53,001,Adams County,47423
53,003,Asotin County,44055
53,005,Benton County,58750
53,007,Chelan County,49174
53,009,Clallam County,47185
53,011,Clark County,61747
53,013,Columbia County,45465
53,015,Cowlitz County,44235
53,017,Douglas County,51151
53,019,Ferry County,39992
53,021,Franklin County,55006
53,023,Garfield County,46404
53,025,Grant County,50388
53,027,Grays Harbor County,43205
53,029,Island County,59358
53,031,Jefferson County,50964
53,033,King County,75738
53,035,Kitsap County,61898
53,037,Kittitas County,48127
53,039,Klickitat County,49348
53,041,Lewis County,44243
53,043,Lincoln County,49955
53,045,Mason County,52313
53,047,Okanogan County,37782
53,049,Pacific County,40189
53,051,Pend Oreille County,42579
53,053,Pierce County,60397
53,055,San Juan County,54721
53,057,Skagit County,51395
53,059,Skamania County,52673
53,061,Snohomish County,71890
53,063,Spokane County,50083
53,065,Stevens County,43823
53,067,Thurston County,61653
53,069,Wahkiakum County,51022
53,071,Walla Walla County,49819
53,073,Whatcom County,53733
53,075,Whitman County,41837
53,077,Yakima County,44342
54,000,West Virginia,41030
54,001,Barbour County,35615
54,003,Berkeley County,56737
54,005,Boone County,37625
54,007,Braxton County,33817
54,009,Brooke County,43572
54,011,Cabell County,34887
54,013,Calhoun County,32162
54,015,Clay County,32961
54,017,Doddridge County,41838
54,019,Fayette County,36739
54,021,Gilmer County,32705
54,023,Grant County,41039
54,025,Greenbrier County,36996
54,027,Hampshire County,35980
54,029,Hancock County,48178
54,031,Hardy County,41010
54,033,Harrison County,42121
54,035,Jackson County,41121
54,037,Jefferson County,66950
54,039,Kanawha County,43936
54,041,Lewis County,40568
54,043,Lincoln County,34295
54,045,Logan County,36437
54,047,McDowell County,24707
54,049,Marion County,43729
54,051,Marshall County,43356
54,053,Mason County,35799
54,055,Mercer County,35046
54,057,Mineral County,40012
54,059,Mingo County,29839
54,061,Monongalia County,43835
54,063,Monroe County,36351
54,065,Morgan County,44446
54,067,Nicholas County,36375
54,069,Ohio County,40195
54,071,Pendleton County,38204
54,073,Pleasants County,44801
54,075,Pocahontas County,34341
54,077,Preston County,41420
54,079,Putnam County,59472
54,081,Raleigh County,40270
54,083,Randolph County,37468
54,085,Ritchie County,46383
54,087,Roane County,33041
54,089,Summers County,32456
54,091,Taylor County,40305
54,093,Tucker County,36466
54,095,Tyler County,41019
54,097,Upshur County,38387
54,099,Wayne County,37242
54,101,Webster County,29331
54,103,Wetzel County,40013
54,105,Wirt County,38600
54,107,Wood County,41932
54,109,Wyoming County,34419
55,000,Wisconsin,52632
55,001,Adams County,42063
55,003,Ashland County,41294
55,005,Barron County,46375
55,007,Bayfield County,44395
55,009,Brown County,54141
55,011,Buffalo County,50998
55,013,Burnett County,41810
55,015,Calumet County,68430
55,017,Chippewa County,52485
55,019,Clark County,45316
55,021,Columbia County,59020
55,023,Crawford County,43562
55,025,Dane County,61937
55,027,Dodge County,54359
55,029,Door County,49717
55,031,Douglas County,46475
55,033,Dunn County,52224
55,035,Eau Claire County,48102
55,037,Florence County,44562
55,039,Fond du Lac County,52149
55,041,Forest County,41418
55,043,Grant County,46972
55,045,Green County,53328
55,047,Green Lake County,51175
55,049,Iowa County,58419
55,051,Iron County,39408
55,053,Jackson County,47985
55,055,Jefferson County,56365
55,057,Juneau County,45158
55,059,Kenosha County,53945
55,061,Kewaunee County,56160
55,063,La Crosse County,49790
55,065,Lafayette County,52260
55,067,Langlade County,40968
55,069,Lincoln County,48881
55,071,Manitowoc County,48430
55,073,Marathon County,54400
55,075,Marinette County,43701
55,077,Marquette County,43661
55,078,Menominee County,36774
55,079,Milwaukee County,42946
55,081,Monroe County,52978
55,083,Oconto County,52776
55,085,Oneida County,49040
55,087,Outagamie County,59377
55,089,Ozaukee County,77364
55,091,Pepin County,53828
55,093,Pierce County,68471
55,095,Polk County,52411
55,097,Portage County,52075
55,099,Price County,42659
55,101,Racine County,54782
55,103,Richland County,44026
55,105,Rock County,51237
55,107,Rusk County,39999
55,109,St. Croix County,75920
55,111,Sauk County,50243
55,113,Sawyer County,40701
55,115,Shawano County,47841
55,117,Sheboygan County,55335
55,119,Taylor County,48683
55,121,Trempealeau County,50266
55,123,Vernon County,46943
55,125,Vilas County,41211
55,127,Walworth County,52852
55,129,Washburn County,42079
55,131,Washington County,69346
55,133,Waukesha County,76584
55,135,Waupaca County,52850
55,137,Waushara County,46835
55,139,Winnebago County,52711
55,141,Wood County,51003
56,000,Wyoming,58291
56,001,Albany County,42838
56,003,Big Horn County,50437
56,005,Campbell County,79358
56,007,Carbon County,58225
56,009,Converse County,63166
56,011,Crook County,59701
56,013,Fremont County,48624
56,015,Goshen County,45721
56,017,Hot Springs County,44427
56,019,Johnson County,51434
56,021,Laramie County,57192
56,023,Lincoln County,63575
56,025,Natrona County,57427
56,027,Niobrara County,45251
56,029,Park County,55354
56,031,Platte County,49713
56,033,Sheridan County,54716
56,035,Sublette County,77222
56,037,Sweetwater County,72604
56,039,Teton County,75348
56,041,Uinta County,56800
56,043,Washakie County,50802
56,045,Weston County,55520
56,,,
56,,,
56,,,
